,ROW_ID,ORDER_ID,ORDER_DATE,PRIORITY,QUANTITY,SALES,DISCOUNT,MODE,PROFIT,UNIT_PRICE,SHIPPING_COSTS,CUSTOMER_ID,PROVINCE,REGION,SEGMENT,CATEGORY,SUB_CATEGORY,PRODUCT_NAME,PRODUCT_CONTAINER,SHIP_DATE,MANAGER,CUSTOMER_NAME,CUSTOMER_TYPE,ORDER_STATUS
300,204,1344,4/15/2012,Low,18,2480.9205,0.01,Regular Air,313.58,155.99,8.99,13,Nunavut,The Northern Territories,Corporate,Technology,Telephones and Communication,LX 788,Small Box,4/19/2012,,Jim Radford,Type - D,
301,203,1344,4/15/2012,Low,15,834.904,0.06,Regular Air,-11.68,65.99,5.26,13,Nunavut,The Northern Territories,Corporate,Technology,Telephones and Communication,g520,Small Box,4/22/2012,,Jim Radford,Type - D,
302,656,4612,9/19/2010,Medium,9,89.55,0.06,Regular Air,-375.64,4.48,49.0,13,Nunavut,The Northern Territories,Corporate,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,Large Box,9/21/2010,,Jim Radford,Type - D,
303,1751,12544,3/3/2009,Low,34,74.3,0.08,Regular Air,-129.01,2.08,5.33,13,Northwest Territories,The Northern Territories,Corporate,Furniture,Office Furnishings,Eldon® Wave Desk Accessories,Small Box,3/10/2009,,Jim Radford,Type - D,
304,1807,12929,8/30/2010,Critical,20,95.3,0.0,Regular Air,29.68,4.48,1.22,13,Northwest Territories,The Northern Territories,Corporate,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,Wrap Bag,8/31/2010,,Jim Radford,Type - D,
305,1806,12929,8/30/2010,Critical,19,5297.47,0.02,Delivery Truck,-158.93,270.98,50.0,13,Northwest Territories,The Northern Territories,Corporate,Furniture,Chairs & Chairmats,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Jumbo Drum,8/31/2010,,Jim Radford,Type - D,
306,3861,27553,8/12/2011,Medium,16,2631.107,0.0,Regular Air,297.11,179.99,13.99,13,Northwest Territories,The Northern Territories,Corporate,Technology,Telephones and Communication,VTech VT20-2481 2.4GHz Two-Line Phone System w/Answering Machine,Medium Box,8/14/2011,,Jim Radford,Type - D,
307,3860,27553,8/12/2011,Medium,48,18235.47,0.03,Delivery Truck,1166.93,370.98,99.0,13,Northwest Territories,The Northern Territories,Corporate,Office Supplies,Storage & Organization,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",Jumbo Drum,8/14/2011,,Jim Radford,Type - D,
308,7277,51938,5/17/2011,Low,5,503.3275,0.06,Regular Air,-488.31,125.99,5.63,13,Northwest Territories,The Northern Territories,Corporate,Technology,Telephones and Communication,8290,Small Box,5/21/2011,,Jim Radford,Type - D,
309,7430,52964,3/31/2010,Critical,44,5735.79,0.08,Regular Air,828.27,136.98,24.49,13,Northwest Territories,The Northern Territories,Corporate,Furniture,Office Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Large Box,4/1/2010,,Jim Radford,Type - D,
310,212,1411,12/20/2009,High,47,6717.9325,0.09,Regular Air,1717.89,175.99,4.99,333,Yukon,The Northern Territories,Small Business,Technology,Telephones and Communication,5165,Small Box,12/22/2009,,Ed Jacobs,Type - S,
311,211,1411,12/20/2009,High,39,5748.2,0.09,Delivery Truck,-459.86,160.98,35.02,333,Newfoundland,The Atlantic Provinces,Small Business,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,Jumbo Box,12/21/2009,Erin,Ed Jacobs,Type - S,
312,2354,16992,12/12/2010,High,15,126.74,0.08,Regular Air,-18.53,8.67,3.5,333,Yukon,The Northern Territories,Small Business,Office Supplies,Appliances,Staples 4 Outlet Surge Protector,Small Box,12/13/2010,,Ed Jacobs,Type - S,
313,2612,18855,9/15/2009,High,31,229.43,0.03,Regular Air,-127.05,7.3,7.72,333,Yukon,The Northern Territories,Small Business,Office Supplies,Binders and Binder Accessories,"Angle-D Binders with Locking Rings, Label Holders",Small Box,9/18/2009,,Ed Jacobs,Type - S,
314,4422,31524,6/26/2011,Low,10,1025.88,0.08,Delivery Truck,-211.33,100.89,42.0,333,Yukon,The Northern Territories,Small Business,Furniture,Chairs & Chairmats,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,Jumbo Drum,6/28/2011,,Ed Jacobs,Type - S,
315,8139,58179,9/5/2011,Medium,3,39.49,0.1,Regular Air,-12.99,11.58,5.72,333,British Columbia,The West Coast,Small Business,Office Supplies,Envelopes,"Peel & Seel® Recycled Catalog Envelopes, Brown",Small Box,9/6/2011,William,Ed Jacobs,Type - S,
316,230,1539,3/9/2011,Low,38,184.99,0.05,Regular Air,-144.55,4.89,4.93,14,Nunavut,The Northern Territories,Corporate,Technology,Computer Peripherals,"Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack",Small Box,3/14/2011,,Carl Ludwig,Type - G,
317,229,1539,3/9/2011,Low,33,511.83,0.1,Regular Air,-172.88,15.99,13.18,14,Nunavut,The Northern Territories,Corporate,Office Supplies,Binders and Binder Accessories,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Small Box,3/11/2011,,Carl Ludwig,Type - G,
318,250,1761,12/23/2010,High,25,12028.23,0.01,Delivery Truck,-547.61,449.99,49.0,14,Nunavut,The Northern Territories,Corporate,Technology,Copiers and Fax,Canon PC940 Copier,Jumbo Drum,12/25/2010,,Carl Ludwig,Type - G,
319,3493,24871,3/23/2011,Medium,6,143.78,0.04,Regular Air,75.3,22.72,8.99,14,Northwest Territories,The Northern Territories,Corporate,Furniture,Office Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Small Box,3/24/2011,,Carl Ludwig,Type - G,
320,3963,28289,1/14/2010,High,31,166.76,0.01,Regular Air,-46.03,4.98,4.75,14,Northwest Territories,The Northern Territories,Corporate,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),Small Box,1/15/2010,,Carl Ludwig,Type - G,
321,4740,33703,2/6/2010,Not Specified,4,63.52,0.08,Express Air,-8.47,12.21,4.81,14,Northwest Territories,The Northern Territories,Corporate,Office Supplies,Storage & Organization,Portable Personal File Box,Small Box,2/8/2010,,Carl Ludwig,Type - G,
322,4739,33703,2/6/2010,Not Specified,25,802.19,0.0,Regular Air,56.26,29.74,6.64,14,Northwest Territories,The Northern Territories,Corporate,Office Supplies,Storage & Organization,Acco Perma® 2700 Stacking Storage Drawers,Small Box,2/7/2010,,Carl Ludwig,Type - G,
323,4738,33703,2/6/2010,Not Specified,4,242.36,0.08,Regular Air,-131.48,60.98,1.99,14,Northwest Territories,The Northern Territories,Corporate,Technology,Computer Peripherals,Imation 5.2GB DVD-RAM,Small Box,2/7/2010,,Carl Ludwig,Type - G,
324,231,1540,8/4/2012,High,30,80.9,0.09,Regular Air,5.76,2.88,0.7,15,Nunavut,The Northern Territories,Home Office,Office Supplies,Pens & Art Supplies,Newell 335,Wrap Bag,8/6/2012,,Don Miller,Type - R,
325,332,2277,1/1/2011,Not Specified,21,845.32,0.06,Regular Air,33.67,40.99,19.99,15,Nunavut,The Northern Territories,Home Office,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Small Box,1/3/2011,,Don Miller,Type - R,
326,331,2277,1/1/2011,Not Specified,10,66.54,0.01,Regular Air,-46.03,5.98,4.38,15,Nunavut,The Northern Territories,Home Office,Technology,Computer Peripherals,"Imation 3.5"" DS/HD IBM Formatted Diskettes, 10/Pack",Small Box,1/2/2011,,Don Miller,Type - R,
327,2445,17764,9/16/2009,Low,27,644.4,0.04,Regular Air,-97.28,22.84,16.87,15,Northwest Territories,The Northern Territories,Home Office,Office Supplies,Paper,Xerox 1982,Small Box,9/16/2009,,Don Miller,Type - R,
328,3936,28035,5/8/2011,Not Specified,19,376.21,0.03,Regular Air,89.56,18.99,5.23,15,Northwest Territories,The Northern Territories,Home Office,Office Supplies,Binders and Binder Accessories,Poly Designer Cover & Back,Small Box,5/10/2011,,Don Miller,Type - R,
329,4164,29510,4/15/2011,Critical,22,6123.94,0.01,Delivery Truck,1292.44,260.98,41.91,15,Northwest Territories,The Northern Territories,Home Office,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Jumbo Box,4/17/2011,,Don Miller,Type - R,
330,6737,47943,11/14/2009,Medium,48,777.76,0.02,Regular Air,63.46,15.94,5.45,15,Northwest Territories,The Northern Territories,Home Office,Office Supplies,Pens & Art Supplies,Boston 16701 Slimline Battery Pencil Sharpener,Small Box,11/15/2009,,Don Miller,Type - R,
331,6736,47943,11/14/2009,Medium,12,61.09,0.04,Regular Air,24.06,4.91,0.5,15,Northwest Territories,The Northern Territories,Home Office,Office Supplies,Labels,Avery 478,Small Box,11/14/2009,,Don Miller,Type - R,
332,7559,54083,7/21/2011,High,10,2700.41,0.08,Delivery Truck,258.01,279.81,23.19,15,Northwest Territories,The Northern Territories,Home Office,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Jumbo Drum,7/23/2011,,Don Miller,Type - R,
333,236,1575,9/12/2011,Medium,10,525.674,0.08,Regular Air,-147.02,65.99,5.26,399,Yukon,The Northern Territories,Small Business,Technology,Telephones and Communication,8860,Small Box,9/14/2011,,Dave Poirier,Type - R,
334,235,1575,9/12/2011,Medium,26,133.65,0.05,Regular Air,56.28,4.98,0.8,399,Yukon,The Northern Territories,Small Business,Office Supplies,Paper,Rediform S.O.S. Phone Message Books,Wrap Bag,9/14/2011,,Dave Poirier,Type - R,
335,395,2725,5/20/2009,Not Specified,39,2178.431,0.01,Express Air,396.97,65.99,8.99,399,Yukon,The Northern Territories,Small Business,Technology,Telephones and Communication,5180,Small Box,5/21/2009,,Dave Poirier,Type - R,
336,1755,12580,1/13/2010,Low,50,8038.08,0.1,Regular Air,2821.41,172.99,19.99,399,Yukon,The Northern Territories,Small Business,Office Supplies,Binders and Binder Accessories,Ibico EB-19 Dual Function Manual Binding System,Small Box,1/15/2010,,Dave Poirier,Type - R,Returned
337,1754,12580,1/13/2010,Low,43,140.72,0.04,Regular Air,-115.53,3.28,3.97,399,Quebec,Central Canada,Small Business,Office Supplies,Pens & Art Supplies,Newell 342,Wrap Bag,1/15/2010,Doug,Dave Poirier,Type - R,Returned
338,5057,36067,7/4/2009,High,37,6176.29,0.04,Express Air,1499.94,165.2,19.99,399,British Columbia,The West Coast,Small Business,Office Supplies,Storage & Organization,Economy Rollaway Files,Small Box,7/6/2009,William,Dave Poirier,Type - R,Returned
339,8005,57190,5/28/2010,Medium,36,620.45,0.09,Regular Air,171.94,17.48,1.99,399,British Columbia,The West Coast,Small Business,Technology,Computer Peripherals,"Memorex 'Cool' 80 Minute CD-R Spindle, 25/Pack",Small Box,5/29/2010,William,Dave Poirier,Type - R,Returned
340,8004,57190,5/28/2010,Medium,48,2052.83,0.02,Regular Air,395.85,40.99,8.97,399,British Columbia,The West Coast,Small Business,Technology,Office Machines,AT&T 1430 2.4GHz Analog Phone w/Caller ID,Small Box,5/28/2010,William,Dave Poirier,Type - R,Returned
341,1975,14114,4/6/2009,Critical,41,241.9,0.05,Regular Air,-136.7,5.77,5.92,399,Quebec,Central Canada,Small Business,Furniture,Office Furnishings,DAX Cubicle Frames - 8x10,Medium Box,4/6/2009,Doug,Dave Poirier,Type - R,
342,1974,14114,4/6/2009,Critical,38,6532.48,0.01,Delivery Truck,538.52,170.98,35.89,399,Quebec,Central Canada,Small Business,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",Jumbo Box,4/8/2009,Doug,Dave Poirier,Type - R,
343,1973,14114,4/6/2009,Critical,29,65.16,0.03,Regular Air,-7.04,2.18,1.38,399,Nova Scotia,The Atlantic Provinces,Small Business,Office Supplies,Rubber Bands,Advantus Push Pins,Wrap Bag,4/6/2009,Erin,Dave Poirier,Type - R,
344,4178,29666,12/30/2011,Not Specified,44,362.75,0.08,Regular Air,-54.47,8.32,2.38,399,Ontario,Central Canada,Small Business,Technology,Computer Peripherals,"Imation 3.5 IBM Formatted Diskettes, 10/Box",Small Box,1/1/2012,Doug,Dave Poirier,Type - R,
345,4179,29666,12/30/2011,Not Specified,29,155.86,0.09,Regular Air,-152.59,5.28,8.16,399,Quebec,Central Canada,Small Business,Office Supplies,Paper,Xerox 1963,Small Box,12/31/2011,Doug,Dave Poirier,Type - R,
346,4552,32389,10/31/2010,Medium,8,121.624,0.0,Delivery Truck,11.65,15.23,27.75,399,Ontario,Central Canada,Small Business,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,Jumbo Box,11/1/2010,Doug,Dave Poirier,Type - R,
347,4554,32389,10/31/2010,Medium,1,65.467,0.06,Express Air,-257.41,65.99,8.8,399,Ontario,Central Canada,Small Business,Technology,Telephones and Communication,6120,Small Box,11/1/2010,Doug,Dave Poirier,Type - R,
348,4553,32389,10/31/2010,Medium,23,934.07,0.07,Regular Air,-7.5,39.99,10.25,399,Nova Scotia,The Atlantic Provinces,Small Business,Technology,Computer Peripherals,Zoom V.92 V.44 PCI Internal Controllerless FaxModem,Small Box,11/2/2010,Erin,Dave Poirier,Type - R,
349,4859,34595,7/19/2012,Medium,12,488.65,0.07,Regular Air,19.83,40.99,17.48,399,Quebec,Central Canada,Small Business,Office Supplies,Paper,Xerox 1893,Small Box,7/20/2012,Doug,Dave Poirier,Type - R,
350,3693,26401,10/13/2010,Medium,1,415.0,0.07,Regular Air,-199.31,420.98,19.99,399,Nova Scotia,The Atlantic Provinces,Small Business,Office Supplies,Binders and Binder Accessories,GBC DocuBind 200 Manual Binding Machine,Small Box,10/15/2010,Erin,Dave Poirier,Type - R,
351,242,1637,2/7/2011,Not Specified,47,1348.57,0.08,Regular Air,19.57,30.98,8.99,647,Yukon,The Northern Territories,Corporate,Office Supplies,Pens & Art Supplies,"Boston School Pro Electric Pencil Sharpener, 1670",Small Box,2/9/2011,,Aleksandra Gannaway,Type - Y,
352,241,1637,2/7/2011,Not Specified,10,1024.29,0.07,Regular Air,-95.52,99.99,19.99,647,Yukon,The Northern Territories,Corporate,Technology,Computer Peripherals,US Robotics 56K V.92 External Faxmodem,Small Box,2/7/2011,,Aleksandra Gannaway,Type - Y,
353,240,1637,2/7/2011,Not Specified,36,1225.52,0.1,Express Air,-1191.13,35.48,35.0,647,Yukon,The Northern Territories,Corporate,Office Supplies,Storage & Organization,Belkin OmniView SE Rackmount Kit,Large Box,2/7/2011,,Aleksandra Gannaway,Type - Y,
354,847,6054,9/8/2011,Low,43,643.31,0.08,Express Air,-231.34,15.42,10.68,647,Yukon,The Northern Territories,Corporate,Office Supplies,Storage & Organization,"Decoflex Hanging Personal Folder File, Blue",Small Box,9/13/2011,,Aleksandra Gannaway,Type - Y,Returned
355,846,6054,9/8/2011,Low,6,27.32,0.05,Express Air,-5.87,2.08,5.33,647,Yukon,The Northern Territories,Corporate,Furniture,Office Furnishings,Eldon® Wave Desk Accessories,Small Box,9/10/2011,,Aleksandra Gannaway,Type - Y,Returned
356,1611,11680,9/4/2009,Medium,50,7312.0315,0.06,Regular Air,2031.51,175.99,8.99,647,Yukon,The Northern Territories,Corporate,Technology,Telephones and Communication,2180,Small Box,9/6/2009,,Aleksandra Gannaway,Type - Y,
357,1877,13536,8/18/2009,Medium,23,123.15,0.05,Regular Air,22.98,5.18,2.04,647,Yukon,The Northern Territories,Home Office,Office Supplies,Paper,Array® Memo Cubes,Wrap Bag,8/20/2009,,Aleksandra Gannaway,Type - Y,
358,5071,36131,5/17/2009,High,26,493.43,0.07,Regular Air,120.18,19.84,4.1,647,British Columbia,The West Coast,Home Office,Office Supplies,Pens & Art Supplies,Prismacolor Color Pencil Set,Wrap Bag,5/18/2009,William,Aleksandra Gannaway,Type - Y,
359,5070,36131,5/17/2009,High,26,130.97,0.09,Regular Air,-83.42,4.98,6.07,647,Saskachewan,The Prarie Provinces,Home Office,Office Supplies,Paper,Xerox 1897,Small Box,5/18/2009,Sam,Aleksandra Gannaway,Type - Y,
360,5069,36131,5/17/2009,High,43,354.96,0.07,Regular Air,151.27,8.34,1.43,647,Saskachewan,The Prarie Provinces,Home Office,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",Wrap Bag,5/19/2009,Sam,Aleksandra Gannaway,Type - Y,
361,5203,36992,12/7/2009,Medium,34,459.08,0.04,Express Air,61.57,12.98,3.14,647,Saskachewan,The Prarie Provinces,Corporate,Office Supplies,"Scissors, Rulers and Trimmers","Acme® 8"" Straight Scissors",Small Box,12/9/2009,Sam,Aleksandra Gannaway,Type - Y,Returned
362,5432,38596,4/2/2010,Medium,20,193.7,0.06,Regular Air,-14.99,9.85,4.82,647,Saskachewan,The Prarie Provinces,Corporate,Office Supplies,Pens & Art Supplies,Lumber Crayons,Wrap Bag,4/3/2010,Sam,Aleksandra Gannaway,Type - Y,Returned
363,5807,41186,11/22/2010,High,33,553.3415,0.08,Regular Air,-67.71,20.99,0.99,647,Saskachewan,The Prarie Provinces,Corporate,Technology,Telephones and Communication,Accessory15,Small Box,11/23/2010,Sam,Aleksandra Gannaway,Type - Y,Returned
364,5808,41186,11/22/2010,High,13,142.12,0.01,Express Air,54.91,9.78,1.39,647,New Brunswick,The Atlantic Provinces,Corporate,Office Supplies,Envelopes,"Staples #10 Laser & Inkjet Envelopes, 4 1/8"" x 9 1/2"", 100/Box",Small Box,11/24/2010,Erin,Aleksandra Gannaway,Type - Y,Returned
365,6634,47173,9/1/2009,Not Specified,41,277.0745,0.03,Regular Air,-128.44,7.99,5.03,647,New Brunswick,The Atlantic Provinces,Corporate,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Medium Box,9/3/2009,Erin,Aleksandra Gannaway,Type - Y,
366,7101,50657,12/18/2011,High,49,7413.29,0.01,Delivery Truck,1148.23,150.98,16.01,647,New Brunswick,The Atlantic Provinces,Corporate,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",Jumbo Box,12/20/2011,Erin,Aleksandra Gannaway,Type - Y,
367,7100,50657,12/18/2011,High,16,60.02,0.1,Express Air,0.94,3.71,1.93,647,New Brunswick,The Atlantic Provinces,Corporate,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",Wrap Bag,12/20/2011,Erin,Aleksandra Gannaway,Type - Y,
368,7099,50657,12/18/2011,High,40,315.45,0.01,Regular Air,-305.88,7.38,11.51,647,New Brunswick,The Atlantic Provinces,Corporate,Office Supplies,Binders and Binder Accessories,GBC Plastic Binding Combs,Small Box,12/19/2011,Erin,Aleksandra Gannaway,Type - Y,
369,249,1702,5/6/2011,High,23,67.24,0.06,Regular Air,4.9,2.84,0.93,16,Nunavut,The Northern Territories,Home Office,Office Supplies,Pens & Art Supplies,SANFORD Liquid Accent Tank-Style Highlighters,Wrap Bag,5/7/2011,,Annie Cyprus,Type - S,
370,672,4676,8/31/2011,High,30,4253.009,0.01,Regular Air,1115.69,155.99,8.99,16,Nunavut,The Northern Territories,Home Office,Technology,Telephones and Communication,LX 788,Small Box,9/1/2011,,Annie Cyprus,Type - S,
371,671,4676,8/31/2011,High,3,49.59,0.07,Express Air,-8.38,12.28,6.47,16,Nunavut,The Northern Territories,Home Office,Office Supplies,Paper,Xerox 1881,Small Box,9/2/2011,,Annie Cyprus,Type - S,
372,670,4676,8/31/2011,High,50,187.83,0.03,Regular Air,85.96,3.75,0.5,16,Nunavut,The Northern Territories,Home Office,Office Supplies,Labels,Avery 510,Small Box,9/2/2011,,Annie Cyprus,Type - S,
373,669,4676,8/31/2011,High,11,1210.0515,0.04,Regular Air,-104.25,125.99,7.69,16,Nunavut,The Northern Territories,Home Office,Technology,Telephones and Communication,Timeport L7089,Small Box,9/1/2011,,Annie Cyprus,Type - S,
374,734,5284,7/8/2011,Not Specified,7,59.38,0.1,Regular Air,-3.05,8.69,2.99,16,Nunavut,The Northern Territories,Home Office,Office Supplies,Binders and Binder Accessories,"Cardinal Slant-D® Ring Binder, Heavy Gauge Vinyl",Small Box,7/10/2011,,Annie Cyprus,Type - S,
375,3644,26051,6/27/2010,Not Specified,31,251.75,0.07,Regular Air,22.46,8.33,1.99,16,Northwest Territories,The Northern Territories,Home Office,Technology,Computer Peripherals,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Small Box,6/28/2010,,Annie Cyprus,Type - S,
376,3643,26051,6/27/2010,Not Specified,22,795.74,0.0,Delivery Truck,-127.39,33.94,19.19,16,Northwest Territories,The Northern Territories,Home Office,Furniture,Chairs & Chairmats,"Metal Folding Chairs, Beige, 4/Carton",Jumbo Drum,6/29/2010,,Annie Cyprus,Type - S,
377,273,1888,10/30/2010,Not Specified,35,158.25,0.09,Regular Air,-114.74,4.57,5.42,546,Yukon,The Northern Territories,Corporate,Office Supplies,Binders and Binder Accessories,Newell® 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Small Box,10/31/2010,,Kean Thornton,Type - N,
378,272,1888,10/30/2010,Not Specified,38,1264.46,0.0,Delivery Truck,-1249.39,31.76,45.51,546,Yukon,The Northern Territories,Corporate,Furniture,Tables,Hon iLevel Computer Training Table,Jumbo Box,10/30/2010,,Kean Thornton,Type - N,
379,691,4804,1/27/2012,High,13,463.83,0.0,Regular Air,103.26,33.98,1.99,546,Yukon,The Northern Territories,Corporate,Technology,Computer Peripherals,"Imation Neon 80 Minute CD-R Spindle, 50/Pack",Small Box,1/28/2012,,Kean Thornton,Type - N,
380,916,6566,5/21/2011,Critical,21,748.83,0.01,Regular Air,250.01,33.98,1.99,546,Yukon,The Northern Territories,Corporate,Technology,Computer Peripherals,"Imation Neon 80 Minute CD-R Spindle, 50/Pack",Small Box,5/21/2011,,Kean Thornton,Type - N,
381,2803,20225,7/26/2010,Low,22,123.4,0.1,Regular Air,30.5,5.84,0.83,546,Yukon,The Northern Territories,Corporate,Office Supplies,Pens & Art Supplies,Avery Hi-Liter® Smear-Safe Highlighters,Wrap Bag,8/2/2010,,Kean Thornton,Type - N,
